"";"orgao";"uniorcam";"funcao";"subfuncao";"programa";"obsoleto1";"projativ";"rubrica";"recurso_vinculado";"contrapartida_recurso_vinculado";"numero_empenho";"data_empenho";"valor_empenho";"sinal_valor";"credor";"obsoleto2";"caracteristica_peculiar";"obsoleto3";"registro_precos";"obsoleto4";"numero_licitacao";"ano_licitacao";"historico_empenho";"forma_contratacao";"base_legal";"despesa_funcionario";"licitacao_compartilhada";"cnpj_orgao_gerenciador";"complemento_recurso_vinculado";"ano_empenho";"cnpj";"data_base";"data_geracao";"entidade"
"6954";"07";"01";"15";"122";"0001";0;"02038";"3.1.90.11.04.00.00.000";"0001";"0000";"0202000006402";2020-12-21;1162,12;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SERVICOS URBANOS E TRANSITO ESTATUTARIOS ADIC. NOTURNO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6955";"07";"01";"15";"122";"0001";0;"02038";"3.1.90.11.33.00.00.000";"0001";"0000";"0202000006403";2020-12-21;34,36;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SERVICOS URBANOS E TRANSITO ESTATUTARIOS FG - 01";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6956";"07";"01";"15";"122";"0001";0;"02038";"3.1.90.11.45.00.00.000";"0001";"0000";"0202000006404";2020-12-21;2643,53;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SERVICOS URBANOS E TRANSITO ESTATUTARIOS FERIAS FERIAS PROPORC. VERBAS RESCISORIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6957";"07";"01";"15";"272";"0020";0;"00041";"3.1.90.11.52.00.00.000";"0001";"0000";"0202000006405";2020-12-21;6722,56;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SERVICOS URBANOS E TRANSITO ESTATUTARIOS AUX. DOENCA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6958";"07";"01";"15";"122";"0001";0;"02038";"3.1.90.11.37.00.00.000";"0001";"0000";"0202000006406";2020-12-21;2628,44;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SERVICOS URBANOS E TRANSITO ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6959";"07";"01";"15";"272";"0020";0;"00041";"3.3.90.08.56.00.00.000";"0001";"0000";"0202000006407";2020-12-21;243,1;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SERVICOS URBANOS E TRANSITO ESTATUTARIOS SALARIO FAMILIA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6960";"07";"01";"15";"122";"0001";0;"02038";"3.1.90.16.44.99.02.000";"0001";"0000";"0202000006408";2020-12-21;1019,2;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SERVICOS URBANOS E TRANSITO ESTATUTARIOS GRATIF. HORA MAQUINA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6961";"07";"01";"15";"122";"0001";0;"02038";"3.1.90.94.01.03.00.000";"0001";"0000";"0202000006409";2020-12-21;1734,37;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SERVICOS URBANOS E TRANSITO ESTATUTARIOS FERIAS INDENIZADAS VERBAS RESCISORIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6962";"09";"01";"08";"122";"0011";0;"02075";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000006410";2020-12-21;1691,64;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. ASSISTENCIA SECR. ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6963";"09";"01";"08";"122";"0011";0;"02075";"3.1.90.11.45.00.00.000";"0001";"0000";"0202000006411";2020-12-21;296,04;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. ASSISTENCIA SECR. ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6964";"09";"01";"08";"122";"0011";0;"02075";"3.1.90.11.37.00.00.000";"0001";"0000";"0202000006412";2020-12-21;84,58;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. ASSISTENCIA SECR. ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6965";"09";"02";"08";"244";"0011";0;"02085";"3.1.90.11.45.00.00.000";"1064";"0000";"0202000006413";2020-12-21;1514,71;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. ASSISTENCIA CRAS ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6966";"09";"02";"08";"244";"0011";0;"02085";"3.1.90.11.37.00.00.000";"1064";"0000";"0202000006414";2020-12-21;785,8;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. ASSISTENCIA CRAS ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6967";"09";"01";"08";"272";"0020";0;"00043";"3.3.90.08.56.00.00.000";"0001";"0000";"0202000006415";2020-12-21;97,24;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. ASSISTENCIA CRAS ESTATUTARIOS SALARIO FAMILIA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6968";"10";"01";"20";"122";"0001";0;"02090";"3.1.90.11.01.01.99.000";"0001";"0000";"0202000006416";2020-12-21;19901,43;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. AGRICULTURA ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6969";"10";"01";"20";"122";"0001";0;"02090";"3.1.90.11.10.00.00.000";"0001";"0000";"0202000006417";2020-12-21;1782,11;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. AGRICULTURA ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6970";"10";"01";"20";"122";"0001";0;"02090";"3.1.90.11.33.00.00.000";"0001";"0000";"0202000006418";2020-12-21;304,59;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. AGRICULTURA ESTATUTARIOS FG-02";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6971";"10";"01";"20";"122";"0001";0;"02090";"3.1.90.11.45.00.00.000";"0001";"0000";"0202000006419";2020-12-21;808,74;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. AGRICULTURA ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6972";"10";"01";"20";"122";"0001";0;"02090";"3.1.90.11.37.00.00.000";"0001";"0000";"0202000006420";2020-12-21;1901,62;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. AGRICULTURA ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6973";"10";"01";"20";"122";"0001";0;"02090";"3.1.90.16.44.99.02.000";"0001";"0000";"0202000006421";2020-12-21;1119,3;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. AGRICULTURA ESTATUTARIOS GRATIF. HORA MAQUINA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6974";"09";"02";"08";"244";"0011";0;"02085";"3.1.90.11.01.01.99.000";"1021";"0000";"0202000006422";2020-12-21;11000;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. ASSISTENCIA SOCIAL CRAS ESTATUTARIOS PARTE VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6975";"09";"02";"08";"244";"0011";0;"02085";"3.1.90.11.01.01.99.000";"1064";"0000";"0202000006423";2020-12-21;935,21;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. ASSISTENCIA SOCIAL CRAS ESTATUTARIOS VENCIMENTO NE COMPLEMENTAR A NE 6422";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6976";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.01.01.99.000";"0040";"0000";"0202000006424";2020-12-21;7670,96;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE SECRETARIA ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6977";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.40.00.00.000";"0040";"0000";"0202000006425";2020-12-21;100;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE SECRETARIA ESTATUTARIOS GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6978";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.10.00.00.000";"0040";"0000";"0202000006426";2020-12-21;491,1;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE SECRETARIA ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6979";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.37.00.00.000";"0040";"0000";"0202000006427";2020-12-21;767,42;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE SECRETARIA ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6980";"02";"01";"04";"122";"0001";0;"02004";"3.1.90.11.33.00.00.000";"0001";"0000";"0202000006428";2020-12-21;937,2;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE SECRETARIA ESTATUTARIOS GRATIF. SINDICANCIA";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6981";"08";"01";"10";"301";"0006";0;"02056";"3.1.90.11.01.01.99.000";"4160";"0000";"0202000006429";2020-12-21;3430,14;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PIM ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6982";"08";"01";"10";"301";"0006";0;"02056";"3.1.90.11.47.00.00.000";"4160";"0000";"0202000006430";2020-12-21;1715,07;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PIM ESTATUTARIOS PREMIO ASSIDUIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6983";"08";"01";"10";"301";"0006";0;"02056";"3.1.90.11.45.00.00.000";"4160";"0000";"0202000006431";2020-12-21;1145,29;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PIM ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6984";"08";"01";"10";"301";"0006";0;"02056";"3.1.90.11.37.00.00.000";"4160";"0000";"0202000006432";2020-12-21;325,86;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PIM ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6985";"08";"01";"10";"305";"0007";0;"02073";"3.1.90.11.01.01.99.000";"4502";"0000";"0202000006433";2020-12-21;1516,8;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE VIG. EPIDEMIOLOGICA ESTATUTARIOS PARTE VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6986";"08";"01";"10";"305";"0007";0;"02073";"3.1.90.11.01.01.99.000";"0040";"0000";"0202000006434";2020-12-21;5090,46;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE VIG. EPIDEMIOLOGICA ESTATUTARIOS VENCIMENTO NE COMPLEMENTAR A NE 6433.";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6987";"08";"01";"10";"305";"0007";0;"02073";"3.1.90.11.10.00.00.000";"0040";"0000";"0202000006435";2020-12-21;1055,29;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE VIG. EPIDEMIOLOGICA ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6988";"08";"01";"10";"305";"0007";0;"02073";"3.1.90.11.37.00.00.000";"0040";"0000";"0202000006436";2020-12-21;594,65;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE VIG. EPIDEMIOLOGICA ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6989";"08";"01";"10";"785";"0008";0;"02074";"3.1.90.11.01.01.99.000";"0040";"0000";"0202000006437";2020-12-21;11078,15;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE TRANSPORTE ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6990";"08";"01";"10";"785";"0008";0;"02074";"3.1.90.11.10.00.00.000";"0040";"0000";"0202000006438";2020-12-21;1985,83;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE TRANSPORTE ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6991";"08";"01";"10";"785";"0008";0;"02074";"3.1.90.16.44.99.03.000";"0040";"0000";"0202000006439";2020-12-21;2811,54;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE TRANSPORTE ESTATUTARIOS HORAS PLANTAO MOTORISTAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6992";"08";"01";"10";"785";"0008";0;"02074";"3.1.90.11.45.00.00.000";"0040";"0000";"0202000006440";2020-12-21;902,81;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE TRANSPORTE ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6993";"08";"01";"10";"785";"0008";0;"02074";"3.1.90.11.37.00.00.000";"0040";"0000";"0202000006441";2020-12-21;1602,42;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE TRANSPORTE ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6994";"08";"01";"10";"785";"0008";0;"02074";"3.1.90.16.44.99.01.000";"0040";"0000";"0202000006442";2020-12-21;2077,37;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE TRANSPORTE ESTATUTARIOS HORAS EXTRAS SAUDE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6995";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.01.01.99.000";"0040";"0000";"0202000006443";2020-12-21;3940,92;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE FARMACIA ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6996";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.10.00.00.000";"0040";"0000";"0202000006444";2020-12-21;656,98;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE FARMACIA ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6997";"08";"01";"10";"122";"0005";0;"02049";"3.1.90.11.37.00.00.000";"0040";"0000";"0202000006445";2020-12-21;472,91;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE FARMACIA ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6998";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.01.01.01.000";"4500";"0000";"0202000006446";2020-12-21;7085,23;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 BUCAL ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"6999";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.40.00.00.000";"4500";"0000";"0202000006447";2020-12-21;600;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 BUCAL ESTATUTARIOS GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7000";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.10.00.00.000";"4500";"0000";"0202000006448";2020-12-21;1171,5;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 BUCAL ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7001";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.37.00.00.000";"4500";"0000";"0202000006449";2020-12-21;637,67;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 BUCAL ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7002";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.01.01.01.000";"4500";"0000";"0202000006450";2020-12-21;5857,5;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 BUCAL ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7003";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.40.00.00.000";"4500";"0000";"0202000006451";2020-12-21;600;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 BUCAL ESTATUTARIOS GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7004";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.10.00.00.000";"4500";"0000";"0202000006452";2020-12-21;1171,5;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 BUCAL ESTATUTARIOS ADIC. INSALUBRIDADE";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7005";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.45.00.00.000";"4500";"0000";"0202000006453";2020-12-21;860,68;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 BUCAL ESTATUTARIOS FERIAS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7006";"08";"01";"10";"301";"0006";0;"02057";"3.1.90.11.37.00.00.000";"4500";"0000";"0202000006454";2020-12-21;117,15;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 02 BUCAL ESTATUTARIOS ANUENIOS";"NSA";"00";"F";"X";"00000000000000";"0000";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7007";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.01.01.01.000";"4511";"0000";"0202000006455";2020-12-21;12160,17;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 ESTATUTARIOS VENCIMENTO";"NSA";"00";"F";"X";"00000000000000";"3160";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
"7008";"08";"01";"10";"301";"0006";0;"02059";"3.1.90.11.40.00.00.000";"4511";"0000";"0202000006456";2020-12-21;1200;"+";213;NA;"000";0;"N";NA;"00000000000000000000";"0000";"REMUNERACAO REFERENTE AO MES DE DEZEMBRO 2020. SAUDE PSF 01 ESTATUTARIOS GRATIF. PSF";"NSA";"00";"F";"X";"00000000000000";"3160";"02020";"87612826000190";2020-12-31;2021-01-13;"PREFEITURA MUNICIPAL INDEPENDENCIA"
